gene_name,cn_type
PRKAR2A,deletion
PRKAR2A-AS1,deletion
PRKAR2B,deletion
PRKCA,deletion
PRKCA-AS1,deletion
PRKCB,deletion
PRKCD,deletion
PRKCE,deletion
PRKCG,deletion
PRKCH,deletion
PRKCI,deletion
PRKCQ,deletion
PRKCQ-AS1,deletion
PRKCSH,deletion
PRKCZ,deletion
PRKCZ-AS1,deletion
PRKD1,deletion
PRKD2,deletion
PRKD3,deletion
PRKDC,deletion
PRKG1,deletion
PRKG1-AS1,deletion
PRKG2,deletion
PRKN,deletion
PRKRA,deletion
PRKRIP1,deletion
PRKX,deletion
PRKX-AS1,deletion
PRKXP1,deletion
PRKY,deletion
PRL,deletion
PRLH,deletion
PRLHR,deletion
PRLR,deletion
PRM1,deletion
PRM2,deletion
PRM3,deletion
PRMT1,deletion
PRMT1P1,deletion
PRMT2,deletion
PRMT3,deletion
PRMT5,deletion
PRMT5-AS1,deletion
PRMT5P1,deletion
PRMT6,deletion
PRMT7,deletion
PRMT8,deletion
PRMT9,deletion
PRNCR1,deletion
PRND,deletion
PRNP,deletion
PRNT,deletion
PROB1,deletion
PROC,deletion
PROCA1,deletion
PROCR,deletion
PRODH,deletion
PRODH2,deletion
PROK1,deletion
PROK2,deletion
PROKR1,deletion
PROKR2,deletion
PROM1,deletion
PROM2,deletion
PROP1,deletion
PRORSD1P,deletion
PRORY,deletion
PROS1,deletion
PROS2P,deletion
PROSER1,deletion
PROSER2,deletion
PROSER2-AS1,deletion
PROSER3,deletion
PROX1,deletion
PROX1-AS1,deletion
PROX2,deletion
PROZ,deletion
PRPF18,deletion
PRPF19,deletion
PRPF19P1,deletion
PRPF3,deletion
PRPF31,deletion
PRPF38A,deletion
PRPF38AP1,deletion
PRPF38AP2,deletion
PRPF38B,deletion
PRPF39,deletion
PRPF4,deletion
PRPF40A,deletion
PRPF40B,deletion
PRPF4B,deletion
PRPF6,deletion
PRPF8,deletion
PRPH,deletion
PRPH2,deletion
PRPS1,deletion
PRPS1L1,deletion
PRPS1P1,deletion
PRPS1P2,deletion
PRPS2,deletion
PRPSAP1,deletion
PRPSAP2,deletion
PRR11,deletion
PRR12,deletion
PRR13,deletion
PRR13P1,deletion
PRR13P2,deletion
PRR13P3,deletion
PRR13P4,deletion
PRR13P5,deletion
PRR13P7,deletion
PRR14,deletion
PRR14L,deletion
PRR15,deletion
PRR15L,deletion
PRR16,deletion
PRR18,deletion
PRR19,deletion
PRR20A,deletion
PRR20B,deletion
PRR20C,deletion
PRR20D,deletion
PRR20E,deletion
PRR20FP,deletion
PRR22,deletion
PRR23A,deletion
PRR23B,deletion
PRR23C,deletion
PRR23D1,deletion
PRR23D2,deletion
PRR25,deletion
PRR26,deletion
PRR27,deletion
PRR29,deletion
PRR29-AS1,deletion
PRR3,deletion
PRR30,deletion
PRR31,deletion
PRR32,deletion
PRR33,deletion
PRR34,deletion
PRR34-AS1,deletion
PRR35,deletion
PRR36,deletion
PRR4,deletion
PRR5,deletion
PRR5-ARHGAP8,deletion
PRR5L,deletion
PRR7,deletion
PRR7-AS1,deletion
PRR9,deletion
PRRC1,deletion
PRRC2A,deletion
PRRC2B,deletion
PRRC2C,deletion
PRRC2CP1,deletion
PRRG1,deletion
PRRG2,deletion
PRRG3,deletion
PRRG4,deletion
PRRT1,deletion
PRRT1B,deletion
PRRT2,deletion
PRRT3,deletion
PRRT3-AS1,deletion
PRRT4,deletion
PRRX1,deletion
PRRX2,deletion
PRRX2-AS1,deletion
PRSS1,deletion
PRSS12,deletion
PRSS16,deletion
PRSS2,deletion
PRSS21,deletion
PRSS22,deletion
PRSS23,deletion
PRSS27,deletion
PRSS29P,deletion
PRSS3,deletion
PRSS30P,deletion
PRSS33,deletion
PRSS35,deletion
PRSS36,deletion
PRSS37,deletion
PRSS38,deletion
PRSS3P1,deletion
PRSS3P3,deletion
PRSS3P4,deletion
PRSS40A,deletion
PRSS40B,deletion
PRSS41,deletion
PRSS42,deletion
PRSS44,deletion
PRSS45,deletion
PRSS46P,deletion
PRSS48,deletion
PRSS50,deletion
PRSS51,deletion
PRSS53,deletion
PRSS54,deletion
PRSS55,deletion
PRSS56,deletion
PRSS57,deletion
PRSS58,deletion
PRSS8,deletion
PRTFDC1,deletion
PRTG,deletion
PRTN3,deletion
PRUNE1,deletion
PRUNE2,deletion
PRUNEP1,deletion
PRX,deletion
PRY,deletion
PRY2,deletion
PRYP1,deletion
PRYP2,deletion
PRYP3,deletion
PRYP4,deletion
PRYP5,deletion
PRYP6,deletion
PSAP,deletion
PSAPL1,deletion
PSAT1,deletion
PSAT1P1,deletion
PSAT1P2,deletion
PSAT1P3,deletion
PSAT1P4,deletion
PSCA,deletion
PSD,deletion
PSD2,deletion
PSD2-AS1,deletion
PSD3,deletion
PSD4,deletion
PSEN1,deletion
PSEN2,deletion
PSENEN,deletion
PSG1,deletion
PSG10P,deletion
PSG11,deletion
PSG2,deletion
PSG3,deletion
PSG4,deletion
PSG5,deletion
PSG6,deletion
PSG7,deletion
PSG8,deletion
PSG8-AS1,deletion
PSG9,deletion
PSIP1,deletion
PSKH1,deletion
PSKH2,deletion
PSMA1,deletion
PSMA2,deletion
PSMA2P1,deletion
PSMA2P2,deletion
PSMA2P3,deletion
PSMA3,deletion
PSMA3-AS1,deletion
PSMA3P,deletion
PSMA4,deletion
PSMA5,deletion
PSMA6,deletion
PSMA6P1,deletion
PSMA6P2,deletion
PSMA6P3,deletion
PSMA6P4,deletion
PSMA7,deletion
PSMA8,deletion
PSMB1,deletion
PSMB10,deletion
PSMB11,deletion
PSMB2,deletion
PSMB3,deletion
PSMB3P2,deletion
PSMB4,deletion
PSMB5,deletion
PSMB6,deletion
PSMB7,deletion
PSMB7P1,deletion
PSMB8,deletion
PSMB8-AS1,deletion
PSMB9,deletion
PSMC1,deletion
PSMC1P1,deletion
PSMC1P10,deletion
PSMC1P11,deletion
PSMC1P12,deletion
PSMC1P13,deletion
PSMC1P2,deletion
PSMC1P3,deletion
PSMC1P4,deletion
PSMC1P5,deletion
PSMC1P6,deletion
PSMC1P7,deletion
PSMC1P8,deletion
PSMC1P9,deletion
PSMC2,deletion
PSMC3,deletion
PSMC3IP,deletion
PSMC4,deletion
PSMC5,deletion
PSMC6,deletion
PSMD1,deletion
PSMD10,deletion
PSMD10P1,deletion
PSMD10P2,deletion
PSMD10P3,deletion
PSMD11,deletion
PSMD12,deletion
PSMD12P,deletion
PSMD13,deletion
PSMD14,deletion
PSMD2,deletion
PSMD3,deletion
PSMD4,deletion
PSMD4P1,deletion
PSMD5,deletion
PSMD6,deletion
PSMD6-AS1,deletion
PSMD6-AS2,deletion
PSMD7,deletion
PSMD7P1,deletion
PSMD8,deletion
PSMD8P1,deletion
PSMD9,deletion
PSME1,deletion
PSME2,deletion
PSME2P2,deletion
PSME2P6,deletion
PSME3,deletion
PSME4,deletion
PSMF1,deletion
PSMG1,deletion
PSMG2,deletion
PSMG3,deletion
PSMG3-AS1,deletion
PSMG4,deletion
PSORS1C1,deletion
PSORS1C2,deletion
PSORS1C3,deletion
PSPC1,deletion
PSPC1-AS2,deletion
PSPC1P1,deletion
PSPC1P2,deletion
PSPH,deletion
PSPHP1,deletion
PSPN,deletion
PSRC1,deletion
PSTK,deletion
PSTPIP1,deletion
PSTPIP2,deletion
PTAFR,deletion
PTAR1,deletion
PTBP1,deletion
PTBP1P,deletion
PTBP2,deletion
PTBP3,deletion
PTCD1,deletion
PTCD2,deletion
PTCD2P1,deletion
PTCD2P2,deletion
PTCD3,deletion
PTCH1,deletion
PTCH2,deletion
PTCHD1,deletion
PTCHD1-AS,deletion
PTCHD3,deletion
PTCHD3P1,deletion
PTCHD3P2,deletion
PTCHD3P3,deletion
PTCHD4,deletion
PTCRA,deletion
PTCSC2,deletion
PTCSC3,deletion
PTDSS1,deletion
PTDSS2,deletion
PTEN,deletion
PTENP1,deletion
PTER,deletion
PTF1A,deletion
PTGDR,deletion
PTGDR2,deletion
PTGDS,deletion
PTGER1,deletion
PTGER2,deletion
PTGER3,deletion
PTGER4,deletion
PTGER4P2,deletion
PTGER4P3,deletion
PTGES,deletion
PTGES2,deletion
PTGES3,deletion
PTGES3L,deletion
PTGES3L-AARSD1,deletion
PTGES3P1,deletion
PTGES3P2,deletion
PTGES3P3,deletion
PTGES3P4,deletion
PTGES3P5,deletion
PTGFR,deletion
PTGFRN,deletion
PTGIR,deletion
PTGIS,deletion
PTGR1,deletion
PTGR2,deletion
PTGS1,deletion
PTGS2,deletion
PTH,deletion
PTH1R,deletion
PTH2,deletion
PTH2R,deletion
PTHLH,deletion
PTK2,deletion
PTK2B,deletion
PTK6,deletion
PTK7,deletion
PTMA,deletion
PTMAP1,deletion
PTMAP2,deletion
PTMAP3,deletion
PTMAP4,deletion
PTMAP5,deletion
PTMAP6,deletion
PTMAP8,deletion
PTMS,deletion
PTN,deletion
PTOV1,deletion
PTOV1-AS1,deletion
PTOV1-AS2,deletion
PTP4A1,deletion
PTP4A1P1,deletion
PTP4A1P2,deletion
PTP4A1P3,deletion
PTP4A1P4,deletion
PTP4A1P5,deletion
PTP4A1P6,deletion
PTP4A1P7,deletion
PTP4A2,deletion
PTP4A2P1,deletion
PTP4A2P2,deletion
PTP4A3,deletion
PTPA,deletion
PTPDC1,deletion
PTPMT1,deletion
PTPN1,deletion
PTPN11,deletion
PTPN12,deletion
PTPN13,deletion
PTPN14,deletion
PTPN18,deletion
PTPN2,deletion
PTPN20,deletion
PTPN20CP,deletion
PTPN21,deletion
PTPN22,deletion
PTPN23,deletion
PTPN2P1,deletion
PTPN2P2,deletion
PTPN3,deletion
PTPN4,deletion
PTPN5,deletion
PTPN6,deletion
PTPN7,deletion
PTPN9,deletion
PTPRA,deletion
PTPRB,deletion
PTPRC,deletion
PTPRCAP,deletion
PTPRD,deletion
PTPRD-AS1,deletion
PTPRD-AS2,deletion
PTPRE,deletion
PTPRF,deletion
PTPRG,deletion
PTPRG-AS1,deletion
PTPRH,deletion
PTPRJ,deletion
PTPRJ-AS1,deletion
PTPRK,deletion
PTPRM,deletion
PTPRN,deletion
PTPRN2,deletion
PTPRO,deletion
PTPRQ,deletion
PTPRR,deletion
PTPRS,deletion
PTPRT,deletion
PTPRU,deletion
PTPRVP,deletion
PTPRZ1,deletion
PTRH1,deletion
PTRH2,deletion
PTRHD1,deletion
PTS,deletion
PTTG1,deletion
PTTG1IP,deletion
PTTG2,deletion
PTTG3P,deletion
PTTG4P,deletion
PTX3,deletion
PTX4,deletion
PUDP,deletion
PUDPP1,deletion
PUDPP2,deletion
PUDPP3,deletion
PUF60,deletion
PUM1,deletion
PUM2,deletion
PUM3,deletion
PURA,deletion
PURB,deletion
PURG,deletion
PURPL,deletion
PUS1,deletion
PUS10,deletion
PUS3,deletion
PUS7,deletion
PUS7L,deletion
PUSL1,deletion
PVALB,deletion
PVALEF,deletion
PVR,deletion
PVRIG,deletion
PVRIG2P,deletion
PVT1,deletion
PWAR1,deletion
PWAR5,deletion
PWAR6,deletion
PWP1,deletion
PWP2,deletion
PWRN1,deletion
PWRN2,deletion
PWRN3,deletion
PWRN4,deletion
PWWP2A,deletion
PWWP2AP1,deletion
PWWP2B,deletion
PXDC1,deletion
PXDN,deletion
PXDNL,deletion
PXK,deletion
PXMP2,deletion
PXMP4,deletion
PXN,deletion
PXN-AS1,deletion
PXT1,deletion
PXYLP1,deletion
PYCARD,deletion
PYCARD-AS1,deletion
PYCR1,deletion
PYCR2,deletion
PYCR3,deletion
PYDC1,deletion
PYDC2,deletion
PYGB,deletion
PYGL,deletion
PYGM,deletion
PYGO1,deletion
PYGO2,deletion
PYHIN1,deletion
PYHIN5P,deletion
PYM1,deletion
PYROXD1,deletion
PYROXD2,deletion
PYURF,deletion
PYY,deletion
PYY2,deletion
PYY3,deletion
PZP,deletion
QARS,deletion
QDPR,deletion
QKI,deletion
QPCT,deletion
QPCTL,deletion
QPRT,deletion
QRFP,deletion
QRFPR,deletion
QRICH1,deletion
QRICH2,deletion
QRSL1,deletion
QRSL1P1,deletion
QRSL1P2,deletion
QRSL1P3,deletion
QSER1,deletion
QSOX1,deletion
QSOX2,deletion
QTRT1,deletion
QTRT1P1,deletion
QTRT2,deletion
R3HCC1,deletion
R3HCC1L,deletion
R3HDM1,deletion
R3HDM2,deletion
R3HDM2P1,deletion
R3HDM2P2,deletion
R3HDM4,deletion
R3HDML,deletion
RAB10,deletion
RAB11A,deletion
RAB11AP1,deletion
RAB11AP2,deletion
RAB11B,deletion
RAB11B-AS1,deletion
RAB11FIP1,deletion
RAB11FIP1P1,deletion
RAB11FIP2,deletion
RAB11FIP3,deletion
RAB11FIP4,deletion
RAB11FIP5,deletion
RAB12,deletion
RAB13,deletion
RAB14,deletion
RAB15,deletion
RAB17,deletion
RAB18,deletion
RAB19,deletion
RAB1A,deletion
RAB1B,deletion
RAB1C,deletion
RAB20,deletion
RAB21,deletion
RAB22A,deletion
RAB23,deletion
RAB24,deletion
RAB25,deletion
RAB26,deletion
RAB27A,deletion
RAB27B,deletion
RAB28,deletion
RAB28P1,deletion
RAB28P2,deletion
RAB28P3,deletion
RAB28P4,deletion
RAB28P5,deletion
RAB29,deletion
RAB2A,deletion
RAB2B,deletion
RAB30,deletion
RAB30-AS1,deletion
RAB31,deletion
RAB32,deletion
RAB33A,deletion
RAB33B,deletion
RAB34,deletion
RAB35,deletion
RAB36,deletion
RAB37,deletion
RAB38,deletion
RAB39A,deletion
RAB39B,deletion
RAB3A,deletion
RAB3B,deletion
RAB3C,deletion
RAB3D,deletion
RAB3GAP1,deletion
RAB3GAP2,deletion
RAB3IL1,deletion
RAB3IP,deletion
RAB40A,deletion
RAB40AL,deletion
RAB40B,deletion
RAB40C,deletion
RAB41,deletion
RAB42,deletion
RAB42P1,deletion
RAB43,deletion
RAB43P1,deletion
RAB44,deletion
RAB4A,deletion
RAB4B,deletion
RAB4B-EGLN2,deletion
RAB5A,deletion
RAB5B,deletion
RAB5C,deletion
RAB5CP1,deletion
RAB5CP2,deletion
RAB5IF,deletion
RAB6A,deletion
RAB6B,deletion
RAB6C,deletion
RAB6C-AS1,deletion
RAB6D,deletion
RAB7A,deletion
RAB7B,deletion
RAB8A,deletion
RAB8B,deletion
RAB9A,deletion
RAB9AP1,deletion
RAB9AP2,deletion
RAB9AP3,deletion
RAB9AP4,deletion
RAB9AP5,deletion
RAB9B,deletion
RAB9BP1,deletion
RABAC1,deletion
RABEP1,deletion
RABEP2,deletion
RABEPK,deletion
RABEPKP1,deletion
RABGAP1,deletion
RABGAP1L,deletion
RABGAP1L-IT1,deletion
RABGEF1,deletion
RABGGTA,deletion
RABGGTB,deletion
RABIF,deletion
RABL2A,deletion
RABL2B,deletion
RABL3,deletion
RABL6,deletion
RAC1,deletion
RAC1P1,deletion
RAC1P2,deletion
RAC1P3,deletion
RAC1P4,deletion
RAC1P5,deletion
RAC1P6,deletion
RAC1P7,deletion
RAC1P8,deletion
RAC1P9,deletion
RAC2,deletion
RAC3,deletion
RACGAP1,deletion
RACGAP1P,deletion
RACK1,deletion
RAD1,deletion
RAD17,deletion
RAD17P1,deletion
RAD17P2,deletion
RAD18,deletion
RAD1P1,deletion
RAD1P2,deletion
RAD21,deletion
RAD21-AS1,deletion
RAD21L1,deletion
RAD23A,deletion
RAD23B,deletion
RAD23BP1,deletion
RAD23BP2,deletion
RAD23BP3,deletion
RAD50,deletion
RAD51,deletion
RAD51-AS1,deletion
RAD51AP1,deletion
RAD51AP1P1,deletion
RAD51AP2,deletion
RAD51B,deletion
RAD51C,deletion
RAD51D,deletion
RAD52,deletion
RAD54B,deletion
RAD54L,deletion
RAD54L2,deletion
RAD9A,deletion
RAD9B,deletion
RADIL,deletion
RAE1,deletion
RAET1E,deletion
RAET1E-AS1,deletion
RAET1G,deletion
RAET1K,deletion
RAET1L,deletion
RAET1M,deletion
RAF1,deletion
RAF1P1,deletion
RAG1,deletion
RAG2,deletion
RAI1,deletion
RAI1-AS1,deletion
RAI14,deletion
RAI2,deletion
RALA,deletion
RALB,deletion
RALBP1,deletion
RALGAPA1,deletion
RALGAPA1P1,deletion
RALGAPA2,deletion
RALGAPB,deletion
RALGDS,deletion
RALGPS1,deletion
RALGPS2,deletion
RALY,deletion
RALYL,deletion
RAMMET,deletion
RAMMETL,deletion
RAMP1,deletion
RAMP2,deletion
RAMP2-AS1,deletion
RAMP3,deletion
RAN,deletion
RANBP1,deletion
RANBP10,deletion
RANBP17,deletion
RANBP2,deletion
RANBP20P,deletion
RANBP3,deletion
RANBP3L,deletion
RANBP6,deletion
RANBP9,deletion
RANGAP1,deletion
RANGRF,deletion
RANP1,deletion
RANP2,deletion
RANP3,deletion
RANP4,deletion
RANP5,deletion
RANP6,deletion
RANP7,deletion
RANP8,deletion
RANP9,deletion
RAP1A,deletion
RAP1AP,deletion
RAP1B,deletion
RAP1BP1,deletion
RAP1BP2,deletion
RAP1BP3,deletion
RAP1GAP,deletion
RAP1GAP2,deletion
RAP1GDS1,deletion
RAP2A,deletion
RAP2B,deletion
RAP2C,deletion
RAP2C-AS1,deletion
RAP2CP1,deletion
RAPGEF1,deletion
RAPGEF2,deletion
RAPGEF3,deletion
RAPGEF4,deletion
RAPGEF4-AS1,deletion
RAPGEF5,deletion
RAPGEF6,deletion
RAPGEFL1,deletion
RAPH1,deletion
RAPSN,deletion
RARA,deletion
RARA-AS1,deletion
RARB,deletion
RARG,deletion
RARRES1,deletion
RARRES2,deletion
RARRES2P1,deletion
RARRES2P10,deletion
RARRES2P11,deletion
RARRES2P2,deletion
RARRES2P3,deletion
RARRES2P4,deletion
RARRES2P5,deletion
RARRES2P6,deletion
RARRES2P7,deletion
RARRES2P8,deletion
RARRES2P9,deletion
RARRES3,deletion
RARS,deletion
RARS2,deletion
RARSP1,deletion
RASA1,deletion
RASA2,deletion
RASA2-IT1,deletion
RASA3,deletion
RASA3-IT1,deletion
RASA4,deletion
RASA4B,deletion
RASA4CP,deletion
RASA4DP,deletion
RASAL1,deletion
RASAL2,deletion
RASAL2-AS1,deletion
RASAL3,deletion
RASD1,deletion
RASD2,deletion
RASEF,deletion
RASGEF1A,deletion
RASGEF1B,deletion
RASGEF1C,deletion
RASGRF1,deletion
RASGRF2,deletion
RASGRF2-AS1,deletion
RASGRP1,deletion
RASGRP2,deletion
RASGRP3,deletion
RASGRP4,deletion
RASIP1,deletion
RASL10A,deletion
RASL10B,deletion
RASL11A,deletion
RASL11B,deletion
RASL12,deletion
RASSF1,deletion
RASSF1-AS1,deletion
RASSF10,deletion
RASSF2,deletion
RASSF3,deletion
RASSF4,deletion
RASSF5,deletion
RASSF6,deletion
RASSF7,deletion
RASSF8,deletion
RASSF8-AS1,deletion
RASSF9,deletion
RAVER1,deletion
RAVER2,deletion
RAX,deletion
RAX2,deletion
RB1,deletion
RB1-DT,deletion
RB1CC1,deletion
RBAK,deletion
RBAK-RBAKDN,deletion
RBAKDN,deletion
RBBP4,deletion
RBBP4P1,deletion
RBBP4P2,deletion
RBBP4P3,deletion
RBBP4P4,deletion
RBBP4P5,deletion
RBBP4P6,deletion
RBBP5,deletion
RBBP6,deletion
RBBP7,deletion
RBBP8,deletion
RBBP8NL,deletion
RBBP8P1,deletion
RBBP9,deletion
RBCK1,deletion
RBFA,deletion
RBFADN,deletion
RBFOX1,deletion
RBFOX2,deletion
RBFOX3,deletion
RBKS,deletion
RBL1,deletion
RBL2,deletion
RBM10,deletion
RBM11,deletion
RBM11P1,deletion
RBM12,deletion
RBM12B,deletion
RBM12B-AS1,deletion
RBM14,deletion
RBM14-RBM4,deletion
RBM15,deletion
RBM15-AS1,deletion
RBM15B,deletion
RBM17,deletion
RBM17P1,deletion
RBM17P2,deletion
RBM17P3,deletion
RBM17P4,deletion
RBM18,deletion
RBM19,deletion
RBM20,deletion
RBM22,deletion
RBM22P1,deletion
RBM22P12,deletion
RBM22P13,deletion
RBM22P2,deletion
RBM22P3,deletion
RBM22P4,deletion
RBM22P5,deletion
RBM22P6,deletion
RBM22P7,deletion
RBM23,deletion
RBM24,deletion
RBM25,deletion
RBM26,deletion
RBM26-AS1,deletion
RBM27,deletion
RBM28,deletion
RBM3,deletion
RBM33,deletion
RBM34,deletion
RBM38,deletion
RBM39,deletion
RBM4,deletion
RBM41,deletion
RBM42,deletion
RBM43,deletion
RBM43P1,deletion
RBM44,deletion
RBM45,deletion
RBM46,deletion
RBM47,deletion
RBM48,deletion
RBM48P1,deletion
RBM4B,deletion
RBM5,deletion
RBM5-AS1,deletion
RBM6,deletion
RBM7,deletion
RBM8A,deletion
RBM8B,deletion
RBMS1,deletion
RBMS1P1,deletion
RBMS2,deletion
RBMS2P1,deletion
RBMS3,deletion
RBMS3-AS1,deletion
RBMS3-AS2,deletion
RBMS3-AS3,deletion
RBMX,deletion
RBMX2,deletion
RBMX2P1,deletion
RBMX2P2,deletion
RBMX2P3,deletion
RBMX2P4,deletion
RBMX2P5,deletion
RBMXL1,deletion
RBMXL2,deletion
RBMXL3,deletion
RBMXP1,deletion
RBMXP2,deletion
RBMXP4,deletion
RBMY1A1,deletion
RBMY1A3P,deletion
RBMY1B,deletion
RBMY1D,deletion
RBMY1E,deletion
RBMY1F,deletion
RBMY1HP,deletion
RBMY1J,deletion
RBMY1KP,deletion
RBMY2AP,deletion
RBMY2BP,deletion
RBMY2CP,deletion
RBMY2DP,deletion
RBMY2EP,deletion
RBMY2FP,deletion
RBMY2GP,deletion
RBMY2HP,deletion
RBMY2JP,deletion
RBMY2KP,deletion
RBMY2NP,deletion
RBMY2OP,deletion
RBMY2QP,deletion
RBMY2TP,deletion
RBMY2UP,deletion
RBMY2WP,deletion
RBMY2XP,deletion
RBMY2YP,deletion
RBMY3AP,deletion
RBP1,deletion
RBP2,deletion
RBP3,deletion
RBP4,deletion
RBP5,deletion
RBP7,deletion
RBPJ,deletion
RBPJL,deletion
RBPJP2,deletion
RBPJP5,deletion
RBPJP6,deletion
RBPJP7,deletion
RBPMS,deletion
RBPMS-AS1,deletion
RBPMS2,deletion
RBPMS2P1,deletion
RBPMSLP,deletion
RBSN,deletion
RBX1,deletion
RC3H1,deletion
RC3H1-IT1,deletion
RC3H2,deletion
RCAN1,deletion
RCAN2,deletion
RCAN3,deletion
RCBTB1,deletion
RCBTB2,deletion
RCBTB2P1,deletion
RCC1,deletion
RCC1L,deletion
RCC2,deletion
RCC2P1,deletion
RCC2P2,deletion
RCC2P3,deletion
RCC2P4,deletion
RCC2P5,deletion
RCC2P6,deletion
RCC2P7,deletion
RCC2P8,deletion
RCCD1,deletion
RCE1,deletion
RCHY1,deletion
RCL1,deletion
RCN1,deletion
RCN1P1,deletion
RCN1P2,deletion
RCN2,deletion
RCN3,deletion
RCOR1,deletion
RCOR2,deletion
RCOR3,deletion
RCSD1,deletion
RCVRN,deletion
RD3,deletion
RD3L,deletion
RDH10,deletion
RDH10-AS1,deletion
RDH11,deletion
RDH12,deletion
RDH13,deletion
RDH14,deletion
RDH16,deletion
RDH5,deletion
RDH8,deletion
RDM1,deletion
RDX,deletion
REC114,deletion
REC8,deletion
RECK,deletion
RECQL,deletion
RECQL4,deletion
RECQL5,deletion
REELD1,deletion
REEP1,deletion
REEP2,deletion
REEP3,deletion
REEP4,deletion
REEP5,deletion
REEP6,deletion
REG1A,deletion
REG1B,deletion
REG1CP,deletion
REG3A,deletion
REG3G,deletion
REG4,deletion
REL,deletion
RELA,deletion
RELB,deletion
RELL1,deletion
RELL2,deletion
RELN,deletion
RELT,deletion
REM1,deletion
REM2,deletion
REN,deletion
RENBP,deletion
REP15,deletion
REPIN1,deletion
REPS1,deletion
REPS2,deletion
RER1,deletion
RERE,deletion
REREP1Y,deletion
REREP2Y,deletion
RERG,deletion
RERG-AS1,deletion
RERG-IT1,deletion
RERGL,deletion
RESP18,deletion
REST,deletion
RET,deletion
RETN,deletion
RETNLB,deletion
RETREG1,deletion
RETREG2,deletion
RETREG3,deletion
RETSAT,deletion
REV1,deletion
REV3L,deletion
REV3L-IT1,deletion
REX1BD,deletion
REXO1,deletion
REXO1L10P,deletion
REXO1L11P,deletion
REXO1L12P,deletion
REXO1L1P,deletion
REXO1L2P,deletion
REXO1L3P,deletion
REXO1L4P,deletion
REXO1L5P,deletion
REXO1L6P,deletion
REXO1L8P,deletion
REXO1L9P,deletion
REXO2,deletion
REXO4,deletion
REXO5,deletion
RF00001,deletion
RF00002,deletion
RF00003,deletion
RF00004,deletion
RF00006,deletion
RF00012,deletion
RF00015,deletion
RF00016,deletion
RF00017,deletion
RF00019,deletion
RF00024,deletion
RF00026,deletion
RF00045,deletion
RF00049,deletion
RF00056,deletion
RF00066,deletion
RF00070,deletion
RF00072,deletion
RF00086,deletion
RF00088,deletion
RF00090,deletion
RF00091,deletion
RF00092,deletion
RF00093,deletion
RF00096,deletion
RF00099,deletion
RF00100,deletion
RF00105,deletion
RF00108,deletion
RF00133,deletion
RF00134,deletion
RF00136,deletion
RF00137,deletion
RF00139,deletion
RF00150,deletion
RF00151,deletion
RF00152,deletion
RF00153,deletion
RF00154,deletion
RF00156,deletion
RF00157,deletion
RF00181,deletion
RF00189,deletion
RF00190,deletion
RF00191,deletion
RF00201,deletion
RF00212,deletion
RF00218,deletion
RF00263,deletion
RF00264,deletion
RF00265,deletion
RF00271,deletion
RF00272,deletion
RF00273,deletion
RF00275,deletion
RF00278,deletion
RF00279,deletion
RF00280,deletion
RF00283,deletion
RF00284,deletion
RF00285,deletion
RF00287,deletion
RF00322,deletion
RF00324,deletion
RF00334,deletion
RF00340,deletion
RF00342,deletion
RF00345,deletion
RF00392,deletion
RF00393,deletion
RF00394,deletion
RF00397,deletion
RF00398,deletion
RF00399,deletion
RF00401,deletion
RF00402,deletion
RF00404,deletion
RF00405,deletion
RF00406,deletion
RF00407,deletion
RF00408,deletion
RF00409,deletion
RF00410,deletion
RF00411,deletion
RF00413,deletion
RF00414,deletion
RF00415,deletion
RF00416,deletion
RF00418,deletion
RF00421,deletion
RF00422,deletion
RF00423,deletion
RF00424,deletion
RF00425,deletion
RF00426,deletion
RF00428,deletion
RF00432,deletion
RF00438,deletion
RF00440,deletion
RF00443,deletion
RF00477,deletion
RF00478,deletion
RF00492,deletion
RF00493,deletion
RF00494,deletion
RF00537,deletion
RF00554,deletion
RF00560,deletion
RF00561,deletion
RF00564,deletion
RF00566,deletion
RF00568,deletion
RF00569,deletion
RF00570,deletion
RF00571,deletion
RF00572,deletion
RF00573,deletion
RF00575,deletion
RF00586,deletion
RF00588,deletion
RF00591,deletion
RF00592,deletion
RF00593,deletion
RF00598,deletion
RF00599,deletion
RF00601,deletion
RF00602,deletion
RF00603,deletion
RF00604,deletion
RF00611,deletion
RF00612,deletion
RF00614,deletion
RF00618,deletion
RF00619,deletion
RF00621,deletion
RF00622,deletion
RF00635,deletion
RF01159,deletion
RF01161,deletion
RF01169,deletion
RF01182,deletion
RF01183,deletion
RF01210,deletion
RF01225,deletion
RF01233,deletion
RF01241,deletion
RF01293,deletion
RF01299,deletion
RF01518,deletion
RF01684,deletion
RF01699,deletion
RF01778,deletion
RF01848,deletion
RF01871,deletion
RF01872,deletion
RF01873,deletion
RF01874,deletion
RF01875,deletion
RF01876,deletion
RF01877,deletion
RF01879,deletion
RF01880,deletion
RF01881,deletion
RF01882,deletion
RF01883,deletion
RF01884,deletion
RF01887,deletion
RF01888,deletion
RF01891,deletion
RF01892,deletion
RF01894,deletion
RF01905,deletion
RF01906,deletion
RF01909,deletion
RF01928,deletion
RF01946,deletion
RF01947,deletion
RF01948,deletion
RF01950,deletion
RF01951,deletion
RF01953,deletion
RF01954,deletion
RF01955,deletion
RF01956,deletion
RF01957,deletion
RF01963,deletion
RF01964,deletion
RF01965,deletion
RF01966,deletion
RF01967,deletion
